10.4312	19.1481	15.4	12.782	5.54399	310.678	19.788	7.91069	-6.79918	28.7221	-15.4293	24.4718	0.80574	2.49261	2.3587	0.80574	0	828.645	590.94	-507.907	0.102287	-0.0879133	0	81.5	0	0	0	0.55	0	100	10000	0	
10.4045	19.099	15.4	12.782	5.54399	310.52	19.7295	7.90917	-6.75996	28.9392	-15.43	24.5096	0.819331	2.49129	2.35266	0.819331	0	826.363	590.934	-505.07	0.102471	-0.0875809	0	80.5	0	0	0	0.55	0	100	10000	0	
10.3775	19.0495	15.4	12.782	5.54399	310.356	19.6689	7.90789	-6.71983	29.1649	-15.4309	24.5481	0.833348	2.49024	2.34656	0.833348	0	824.028	590.927	-502.147	0.102687	-0.0872577	0	79.5	0	0	0	0.55	0	100	10000	0	
10.3505	19	15.4	12.782	5.54399	310.192	19.6082	7.90661	-6.67971	29.3905	-15.4317	24.5867	0.847365	2.48919	2.34047	0.847365	0	821.693	590.92	-499.224	0.102904	-0.0869344	0	78.5	0	0	0	0.55	0	100	10000	0	
10.3234	18.9502	15.4	12.782	5.54399	310.021	19.5455	7.9056	-6.63872	29.6252	-15.4328	24.6263	0.861832	2.48844	2.33433	0.861832	0	819.31	590.913	-496.218	0.103156	-0.0866227	0	77.5	0	0	0	0.55	0	100	10000	0	
10.2963	18.9004	15.4	12.782	5.54399	309.85	19.4827	7.90459	-6.59773	29.8598	-15.4338	24.6658	0.876298	2.4877	2.3282	0.876298	0	816.926	590.906	-493.211	0.103409	-0.086311	0	76.5	0	0	0	0.55	0	100	10000	0	
10.2691	18.8505	15.4	12.782	5.54399	309.673	19.4179	7.90389	-6.55593	30.1037	-15.435	24.7065	0.891241	2.48731	2.32204	0.891241	0	814.499	590.899	-490.124	0.103702	-0.0860132	0	75.5	0	0	0	0.55	0	100	10000	0	
10.2418	18.8005	15.4	12.782	5.54399	309.496	19.353	7.90319	-6.51413	30.3477	-15.4363	24.7471	0.906184	2.48692	2.31588	0.906184	0	812.071	590.892	-487.037	0.103995	-0.0857155	0	74.5	0	0	0	0.55	0	100	10000	0	
10.2146	18.7505	15.4	12.782	5.54399	309.313	19.286	7.90286	-6.47156	30.6014	-15.4377	24.7889	0.921634	2.48693	2.30973	0.921634	0	809.601	590.886	-483.87	0.104334	-0.0854343	0	73.5	0	0	0	0.55	0	100	10000	0	
10.1874	18.7005	15.4	12.782	5.54399	309.129	19.2191	7.90252	-6.42899	30.8551	-15.4392	24.8307	0.937083	2.48694	2.30357	0.937083	0	807.132	590.88	-480.703	0.104673	-0.0851531	0	72.5	0	0	0	0.55	0	100	10000	0	
10.1602	18.6507	15.4	12.782	5.54399	308.939	19.1501	7.9026	-6.38571	31.1191	-15.4409	24.8739	0.953072	2.4874	2.29743	0.953072	0	804.625	590.875	-477.458	0.105062	-0.0848911	0	71.5	0	0	0	0.55	0	100	10000	0	
10.1331	18.6009	15.4	12.782	5.54399	308.749	19.0811	7.90268	-6.34242	31.383	-15.4427	24.9171	0.969061	2.48786	2.2913	0.969061	0	802.117	590.87	-474.212	0.105451	-0.0846292	0	70.5	0	0	0	0.55	0	100	10000	0	
10.1061	18.5514	15.4	12.782	5.54399	308.552	19.01	7.90322	-6.29846	31.6577	-15.4447	24.9618	0.985629	2.48882	2.2852	0.985629	0	799.574	590.866	-470.89	0.105897	-0.0843893	0	69.5	0	0	0	0.55	0	100	10000	0	
10.0792	18.5019	15.4	12.782	5.54399	308.355	18.9389	7.90377	-6.2545	31.9325	-15.4467	25.0064	1.0022	2.48978	2.2791	1.0022	0	797.032	590.861	-467.568	0.106342	-0.0841495	0	68.5	0	0	0	0.55	0	100	10000	0	
10.0524	18.4528	15.4	12.782	5.49779	308.151	18.8657	7.90483	-6.20984	32.2184	-15.449	25.0523	1.01938	2.4913	2.27305	1.01938	0	794.449	590.855	-464.162	0.106851	-0.0839336	0	67.5	0	0	0	0.55	0	100	10000	0	
10.0257	18.4037	15.4	12.782	5.45159	307.947	18.7924	7.9059	-6.16518	32.5044	-15.4512	25.0983	1.03657	2.49281	2.267	1.03657	0	791.866	590.849	-460.757	0.107359	-0.0837177	0	66.5	0	0	0	0.55	0	100	10000	0	
9.99923	18.3551	15.4	12.782	5.40539	307.736	18.717	7.90755	-6.11984	32.8022	-15.4537	25.1455	1.05442	2.49494	2.26102	1.05442	0	789.245	590.841	-457.267	0.107938	-0.0835288	0	65.5	0	0	0	0.55	0	100	10000	0	
9.97279	18.3066	15.4	12.782	5.35919	307.525	18.6415	7.90921	-6.0745	33.1001	-15.4562	25.1928	1.07227	2.49707	2.25505	1.07227	0	786.624	590.834	-453.778	0.108516	-0.0833399	0	64.5	0	0	0	0.55	0	100	10000	0	
9.94681	18.2589	15.4	12.782	5.35919	307.306	18.5639	7.91153	-6.02859	33.4108	-15.459	25.2419	1.09084	2.49989	2.24917	1.09084	0	783.974	590.826	-450.212	0.109173	-0.0831827	0	63.5	0	0	0	0.55	0	100	10000	0	
9.92083	18.2112	15.4	12.782	5.35919	307.088	18.4863	7.91384	-5.98269	33.7214	-15.4619	25.2911	1.10941	2.50271	2.2433	1.10941	0	781.324	590.818	-446.646	0.109831	-0.0830255	0	62.5	0	0	0	0.55	0	100	10000	0	
9.89542	18.1646	15.4	12.782	5.35919	306.862	18.4065	7.9169	-5.93625	34.0457	-15.4651	25.3425	1.12878	2.50631	2.23755	1.12878	0	778.647	590.811	-443.005	0.110577	-0.0829041	0	61.5	0	0	0	0.55	0	100	10000	0	
9.87002	18.1179	15.4	12.782	5.35919	306.636	18.3267	7.91996	-5.88981	34.37	-15.4684	25.3939	1.14814	2.5099	2.23181	1.14814	0	775.97	590.804	-439.363	0.111323	-0.0827827	0	60.5	0	0	0	0.55	0	100	10000	0	
9.8453	18.0726	15.4	12.782	5.35919	306.403	18.2447	7.92385	-5.84288	34.709	-15.4722	25.4477	1.16837	2.51435	2.22622	1.16837	0	773.27	590.798	-435.646	0.112169	-0.0827014	0	59.5	0	0	0	0.55	0	100	10000	0	
9.82058	18.0272	15.4	12.782	5.35919	306.17	18.1628	7.92774	-5.79594	35.048	-15.476	25.5016	1.1886	2.51881	2.22063	1.1886	0	770.57	590.792	-431.928	0.113016	-0.0826201	0	58.5	0	0	0	0.55	0	100	10000	0	
9.79667	17.9833	15.4	12.782	5.35919	305.929	18.0785	7.93258	-5.74854	35.4029	-15.4803	25.5582	1.20977	2.52421	2.21522	1.20977	0	767.85	590.788	-428.134	0.113975	-0.0825836	0	57.5	0	0	0	0.55	0	100	10000	0	
9.77277	17.9394	15.4	12.782	5.35919	305.688	17.9943	7.93741	-5.70113	35.7578	-15.4847	25.6149	1.23094	2.52962	2.20982	1.23094	0	765.129	590.785	-424.34	0.114935	-0.0825472	0	56.5	0	0	0	0.55	0	100	10000	0	
9.74981	17.8973	15.4	12.782	5.35919	305.438	17.9078	7.94328	-5.65328	36.13	-15.4896	25.6747	1.25316	2.53609	2.20463	1.25316	0	762.39	590.783	-420.469	0.116023	-0.0825611	0	55.5	0	0	0	0.55	0	100	10000	0	
9.72686	17.8552	15.4	12.782	5.35919	305.189	17.8212	7.94916	-5.60542	36.5022	-15.4946	25.7345	1.27538	2.54256	2.19944	1.27538	0	759.651	590.782	-416.598	0.117111	-0.082575	0	54.5	0	0	0	0.55	0	100	10000	0	
9.70499	17.815	15.4	12.782	5.35919	304.932	17.7321	7.95619	-5.55716	36.8931	-15.5003	25.798	1.29875	2.55021	2.19449	1.29875	0	756.895	590.783	-412.651	0.118346	-0.0826457	0	53.5	0	0	0	0.55	0	100	10000	0	
9.68312	17.7749	15.4	12.782	5.35919	304.675	17.6431	7.96323	-5.50889	37.284	-15.506	25.8614	1.32212	2.55786	2.18955	1.32212	0	754.139	590.783	-408.703	0.11958	-0.0827163	0	52.5	0	0	0	0.55	0	100	10000	0	
9.66251	17.737	15.4	12.782	5.35919	304.409	17.5512	7.97156	-5.46026	37.6956	-15.5126	25.9292	1.34677	2.56683	2.18489	1.34677	0	751.372	590.789	-404.68	0.120982	-0.0828513	0	51.5	0	0	0	0.55	0	100	10000	0	
9.6419	17.6992	15.4	12.782	5.35919	304.143	17.4594	7.97989	-5.41162	38.1072	-15.5193	25.9969	1.37143	2.5758	2.18023	1.37143	0	748.605	590.795	-400.657	0.122384	-0.0829863	0	50.5	0	0	0	0.55	0	100	10000	0	
9.62271	17.664	15.4	12.782	5.35919	303.868	17.3648	7.98966	-5.36262	38.5415	-15.527	26.0695	1.39752	2.58626	2.17589	1.39752	0	745.827	590.805	-396.555	0.123979	-0.0831938	0	49.5	0	0	0	0.55	0	100	10000	0	
9.60352	17.6288	15.4	12.782	5.35919	303.594	17.2702	7.99943	-5.31361	38.9758	-15.5346	26.1421	1.42361	2.59671	2.17155	1.42361	0	743.05	590.816	-392.454	0.125574	-0.0834013	0	48.5	0	0	0	0.55	0	100	10000	0	
9.58594	17.5965	15.4	12.782	5.35919	303.31	17.1725	8.01082	-5.26427	39.4352	-15.5434	26.2203	1.4513	2.60882	2.16757	1.4513	0	740.264	590.832	-388.274	0.127391	-0.0836912	0	47.5	0	0	0	0.55	0	100	10000	0	
9.56835	17.5642	15.4	12.782	5.35919	303.026	17.0749	8.0222	-5.21492	39.8946	-15.5522	26.2986	1.479	2.62093	2.1636	1.479	0	737.479	590.848	-384.094	0.129209	-0.0839811	0	46.5	0	0	0	0.55	0	100	10000	0	
9.55264	17.5354	15.4	12.782	5.35919	302.733	16.9741	8.03543	-5.16528	40.3825	-15.5626	26.3837	1.50853	2.63492	2.16004	1.50853	0	734.698	590.877	-379.838	0.131287	-0.0843663	0	45.5	0	0	0	0.55	0	100	10000	0	
9.53693	17.5065	15.4	12.782	5.35919	302.439	16.8732	8.04865	-5.11565	40.8703	-15.5729	26.4688	1.53805	2.64892	2.15649	1.53805	0	731.917	590.907	-375.582	0.133366	-0.0847515	0	44.5	0	0	0	0.55	0	100	10000	0	
9.52318	17.4813	15.4	12.782	5.35919	302.136	16.7689	8.06384	-5.06559	41.3889	-15.5844	26.5608	1.56961	2.665	2.15338	1.56961	0	729.119	590.935	-371.233	0.135746	-0.0852424	0	43.5	0	0	0	0.55	0	100	10000	0	
9.50942	17.456	15.4	12.782	5.35919	301.832	16.6645	8.07903	-5.01554	41.9075	-15.5959	26.6527	1.60118	2.68108	2.15027	1.60118	0	726.321	590.963	-366.884	0.138127	-0.0857334	0	42.5	0	0	0	0.55	0	100	10000	0	
9.49765	17.4344	15.4	12.782	5.35919	301.517	16.5567	8.09628	-4.9649	42.4588	-15.6078	26.7514	1.63504	2.69948	2.14761	1.63504	0	723.476	590.965	-362.418	0.140858	-0.0863416	0	41.5	0	0	0	0.55	0	100	10000	0	
9.48588	17.4128	15.4	12.782	5.35919	301.202	16.4489	8.11352	-4.91426	43.0101	-15.6197	26.85	1.66889	2.71788	2.14495	1.66889	0	720.631	590.967	-357.952	0.143588	-0.0869499	0	40.5	0	0	0	0.55	0	100	10000	0	
9.47638	17.3954	15.4	12.782	5.35919	300.876	16.3375	8.13306	-4.86306	43.5983	-15.6321	26.9569	1.70537	2.73892	2.1428	1.70537	0	717.74	590.94	-353.367	0.146736	-0.0876959	0	39.5	0	0	0	0.55	0	100	10000	0	
9.46689	17.3779	15.4	12.782	5.35919	300.55	16.2261	8.1526	-4.81187	44.1865	-15.6446	27.0638	1.74186	2.75996	2.14065	1.74186	0	714.849	590.913	-348.783	0.149884	-0.0884419	0	38.5	0	0	0	0.55	0	100	10000	0	
9.46035	17.3659	15.4	12.782	5.31299	300.212	16.1105	8.17501	-4.76037	44.82	-15.6593	27.1828	1.78144	2.78416	2.13917	1.78144	0	711.967	590.898	-344.11	0.153545	-0.0893592	0	37.5	0	0	0	0.55	0	100	10000	0	
9.45381	17.3539	15.4	12.782	5.26679	299.874	15.9948	8.19742	-4.70888	45.4534	-15.6741	27.3019	1.82102	2.80836	2.13769	1.82102	0	709.085	590.883	-339.437	0.157206	-0.0902765	0	36.5	0	0	0	0.55	0	100	10000	0	
9.45072	17.3483	15.4	12.782	5.22059	299.525	15.8745	8.22317	-4.65714	46.1396	-15.6919	27.436	1.86423	2.83625	2.137	1.86423	0	706.231	590.895	-334.679	0.161493	-0.0913998	0	35.5	0	0	0	0.55	0	100	10000	0	
9.44763	17.3426	15.4	12.782	5.17439	299.175	15.7542	8.24891	-4.60541	46.8259	-15.7097	27.5701	1.90745	2.86413	2.1363	1.90745	0	703.376	590.906	-329.922	0.165781	-0.092523	0	34.5	0	0	0	0.55	0	100	10000	0	
9.44832	17.3439	15.4	12.782	5.17439	298.812	15.629	8.27834	-4.55333	47.5718	-15.7304	27.7211	1.95488	2.89628	2.13645	1.95488	0	700.53	590.928	-325.062	0.170834	-0.0938901	0	33.5	0	0	0	0.55	0	100	10000	0	
9.44901	17.3451	15.4	12.782	5.17439	298.449	15.5039	8.30777	-4.50124	48.3177	-15.7511	27.8721	2.00232	2.92843	2.13661	2.00232	0	697.684	590.95	-320.201	0.175887	-0.0952573	0	32.5	0	0	0	0.55	0	100	10000	0	
9.45406	17.3544	15.4	12.782	5.17439	298.073	15.3734	8.34145	-4.44879	49.1334	-15.7753	28.0434	2.05477	2.9656	2.13775	2.05477	0	694.853	590.987	-315.233	0.181896	-0.0969221	0	31.5	0	0	0	0.55	0	100	10000	0	
9.45911	17.3637	15.4	12.782	5.17439	297.696	15.2429	8.37514	-4.39633	49.9492	-15.7995	28.2147	2.10722	3.00278	2.13889	2.10722	0	692.021	591.024	-310.265	0.187904	-0.098587	0	30.5	0	0	0	0.55	0	100	10000	0	
9.46916	17.3821	15.4	12.782	5.17439	297.305	15.1066	8.41374	-4.34345	50.847	-15.8278	28.4103	2.16565	3.04594	2.14117	2.16565	0	689.204	591.076	-305.179	0.195122	-0.100619	0	29.5	0	0	0	0.55	0	100	10000	0	
9.47922	17.4006	15.4	12.782	5.17439	296.914	14.9703	8.45235	-4.29057	51.7448	-15.856	28.6059	2.22409	3.08911	2.14344	2.22409	0	686.387	591.128	-300.092	0.20234	-0.102651	0	28.5	0	0	0	0.55	0	100	10000	0	
9.49512	17.4298	15.4	12.782	5.17439	296.506	14.8276	8.49672	-4.23721	52.7405	-15.8892	28.8309	2.28978	3.13949	2.14704	2.28978	0	683.589	591.199	-294.877	0.211117	-0.105145	0	27.5	0	0	0	0.55	0	100	10000	0	
9.51103	17.459	15.4	12.782	5.17439	296.099	14.6848	8.5411	-4.18385	53.7362	-15.9223	29.056	2.35547	3.18988	2.15063	2.35547	0	680.792	591.27	-289.662	0.219895	-0.107639	0	26.5	0	0	0	0.55	0	100	10000	0	
9.53384	17.2167	15.4	12.782	5.17439	295.673	14.5348	8.59231	-4.12993	54.8501	-15.9614	29.3173	2.43006	3.24912	2.15579	2.43006	0	678.017	591.365	-284.305	0.230722	-0.110725	0	25.5	0	0	0	0.55	0	100	10000	0	
9.55665	16.9744	15.4	12.782	5.17439	295.248	14.3848	8.64352	-4.07601	55.9641	-16.0005	29.5786	2.50465	3.30835	2.16095	2.50465	0	675.243	591.46	-278.948	0.24155	-0.11381	0	24.5	0	0	0	0.55	0	100	10000	0	
9.58787	16.3995	15.4	12.782	5.17439	294.804	14.2262	8.70308	-4.02151	57.2249	-16.0476	29.8859	2.59039	3.37865	2.16801	2.59039	0	672.52	591.605	-273.442	0.255148	-0.117675	0	23.5	0	0	0	0.55	0	100	10000	0	
9.61909	15.8247	15.4	12.782	5.17439	294.359	14.0677	8.76264	-3.96701	58.4857	-16.0946	30.1932	2.67612	3.44895	2.17507	2.67612	0	669.797	591.751	-267.936	0.268746	-0.12154	0	22.5	0	0	0	0.55	0	100	10000	0	
9.66046	15.1883	15.4	12.782	5.17439	293.892	13.8991	8.83235	-3.91171	59.9292	-16.1512	30.5577	2.77602	3.53325	2.18442	2.77602	0	667.127	591.953	-262.254	0.286178	-0.126447	0	21.5	0	0	0	0.55	0	100	10000	0	
9.70182	14.552	15.4	12.782	5.17439	293.425	13.7304	8.90206	-3.85642	61.3726	-16.2078	30.9223	2.87591	3.61756	2.19377	2.87591	0	664.457	592.155	-256.572	0.303609	-0.131355	0	20.5	0	0	0	0.55	0	100	10000	0	
9.75577	13.9031	15.4	12.782	5.12819	292.932	13.5492	8.98445	-3.80007	63.05	-16.2765	31.3604	2.99422	3.72008	2.20597	2.99422	0	661.856	592.437	-250.682	0.326537	-0.137707	0	19.5	0	0	0	0.55	0	100	10000	0	
9.80972	13.2542	15.4	12.782	5.08199	292.439	13.368	9.06684	-3.74372	64.7273	-16.3452	31.7985	3.11253	3.82259	2.21817	3.11253	0	659.254	592.72	-244.793	0.349464	-0.144059	0	18.5	0	0	0	0.55	0	100	10000	0	
9.88035	12.593	15.4	12.782	5.03579	291.918	13.1717	9.16594	-3.68655	66.7196	-16.433	32.3392	3.25572	3.94972	2.23414	3.25572	0	656.836	593.187	-238.706	0.380645	-0.152522	0	17.5	0	0	0	0.55	0	100	10000	0	
9.95098	11.9317	15.4	12.782	4.98959	291.396	12.9753	9.26504	-3.62938	68.7119	-16.5207	32.8799	3.3989	4.07685	2.25012	3.3989	0	654.418	593.654	-232.62	0.411825	-0.160986	0	16.5	0	0	0	0.55	0	100	10000	0	
10.0429	11.2581	15.4	12.782	4.98959	290.842	12.7632	9.3855	-3.5712	71.1216	-16.6322	33.5584	3.57636	4.23785	2.2709	3.57636	0	652.173	594.297	-226.286	0.455911	-0.172627	0	15.5	0	0	0	0.55	0	100	10000	0	
10.1348	10.5845	15.4	12.782	4.98959	290.288	12.551	9.50596	-3.51301	73.5314	-16.7437	34.237	3.75381	4.39884	2.29169	3.75381	0	649.928	594.939	-219.951	0.499997	-0.184268	0	14.5	0	0	0	0.55	0	100	10000	0	
10.254	9.89857	15.4	12.782	4.98959	289.692	12.32	9.65409	-3.45251	76.5054	-16.8805	35.0979	3.98019	4.60807	2.31863	3.98019	0	647.713	595.646	-213.214	0.56552	-0.200903	0	13.5	0	0	0	0.55	0	100	10000	0	
10.3731	9.21265	15.4	12.782	4.98959	289.096	12.089	9.80221	-3.392	79.4794	-17.0174	35.9588	4.20656	4.8173	2.34557	4.20656	0	645.499	596.353	-206.477	0.631043	-0.217538	0	12.5	0	0	0	0.55	0	100	10000	0	
10.5303	8.51434	15.4	12.782	4.98959	288.44	11.8265	9.98946	-3.32695	83.2826	-17.1849	37.0798	4.50747	5.10008	2.38111	4.50747	0	643.265	597.131	-199.138	0.735604	-0.242666	0	11.5	0	0	0	0.55	0	100	10000	0	
10.6875	7.81602	15.4	12.782	4.98959	287.784	11.5639	10.1767	-3.2619	87.0857	-17.3525	38.2008	4.80839	5.38285	2.41665	4.80839	0	641.031	597.909	-191.799	0.840164	-0.267794	0	10.5	0	0	0	0.55	0	100	10000	0	
10.8985	7.10506	15.4	12.782	4.98959	287.013	11.2335	10.4213	-3.18267	92.165	-17.5228	39.6772	5.23075	5.78543	2.46436	5.23075	0	638.365	598.548	-183.194	1.02445	-0.308082	0	9.5	0	0	0	0.55	0	100	10000	0	
11.1095	6.3941	15.4	12.782	4.98959	286.242	10.903	10.6659	-3.10344	97.2443	-17.693	41.1536	5.65311	6.18801	2.51207	5.65311	0	635.699	599.186	-174.589	1.20873	-0.348371	0	8.5	0	0	0	0.55	0	100	10000	0	
11.3544	5.76198	15.4	12.782	4.98959	285.531	10.5895	10.9398	-3.03385	103.124	-17.9134	42.9389	6.17871	6.69434	2.56747	6.17871	0	632.533	598.893	-166.495	1.49836	-0.408916	0	7.625	0	0	0	0.55	0	100	10000	0	
11.5994	5.12986	15.4	12.782	4.98959	284.819	10.276	11.2137	-2.96426	109.004	-18.1337	44.7241	6.7043	7.20066	2.62286	6.7043	0	629.366	598.601	-158.401	1.788	-0.469461	0	6.75	0	0	0	0.55	0	100	10000	0	
11.7616	4.76439	15.4	12.782	4.98959	284.533	10.1512	11.3854	-2.94933	112.848	-18.4128	46.0555	7.09299	7.57678	2.65954	7.09299	0	625.804	596.236	-154.593	2.03978	-0.525649	0	6.25	0	0	0	0.55	0	100	10000	0	
11.9238	4.39892	15.4	12.782	4.98959	284.247	10.0265	11.5571	-2.93439	116.692	-18.6919	47.387	7.48168	7.9529	2.69622	7.48168	0	622.242	593.871	-150.786	2.29157	-0.581838	0	5.75	0	0	0	0.55	0	100	10000	0	
11.9622	4.30688	15.4	12.782	4.98959	284.246	10.0263	11.5943	-2.9438	117.583	-18.8283	47.771	7.59389	8.06141	2.70488	7.59389	0	620.297	592.015	-150.313	2.37296	-0.602494	0	5.625	0	0	0	0.55	0	100	10000	0	
12.0005	4.21484	15.4	12.782	4.98959	284.246	10.0262	11.6315	-2.9532	118.473	-18.9647	48.1551	7.70611	8.16991	2.71355	7.70611	0	618.351	590.159	-149.84	2.45434	-0.62315	0	5.5	0	0	0	0.55	0	100	10000	0	
12.0004	4.21484	15.4	12.782	4.98959	284.246	10.0261	11.6314	-2.95316	118.472	-18.9643	48.1544	7.70606	8.16987	2.71354	7.70606	0	618.344	590.152	-149.837	2.45431	-0.623138	0	5.5	0	0	0	0.55	0	100	10000	0	
12.0004	4.21484	15.4	12.782	4.98959	284.246	10.0261	11.6313	-2.95312	118.471	-18.964	48.1538	7.70602	8.16982	2.71352	7.70602	0	618.337	590.146	-149.834	2.45429	-0.623126	0	5.5	0	0	0	0.55	0	100	10000	0	
12.0003	4.21484	15.4	12.782	4.98959	284.246	10.026	11.6313	-2.95308	118.47	-18.9637	48.1532	7.70598	8.16978	2.71351	7.70598	0	618.331	590.141	-149.831	2.45426	-0.623116	0	5.5	0	0	0	0.55	0	100	10000	0	
12.0002	4.21484	15.4	12.782	4.98959	284.246	10.026	11.6312	-2.95304	118.469	-18.9633	48.1526	7.70594	8.16974	2.7135	7.70594	0	618.325	590.135	-149.829	2.45424	-0.623105	0	5.5	0	0	0	0.55	0	100	10000	0	
12.0002	4.21484	15.4	12.782	4.98959	284.246	10.026	11.6312	-2.95301	118.468	-18.963	48.1521	7.7059	8.1697	2.71348	7.7059	0	618.318	590.129	-149.826	2.45422	-0.623095	0	5.5	0	0	0	0.55	0	100	10000	0	
12.0001	4.21484	15.4	12.782	4.98959	284.246	10.0259	11.6311	-2.95297	118.466	-18.9627	48.1515	7.70587	8.16966	2.71347	7.70587	0	618.312	590.124	-149.824	2.45419	-0.623084	0	5.5	0	0	0	0.55	0	100	10000	0	
12.0001	4.21484	15.4	12.782	4.98959	284.245	10.0259	11.6311	-2.95294	118.465	-18.9624	48.151	7.70583	8.16962	2.71346	7.70583	0	618.306	590.119	-149.821	2.45417	-0.623074	0	5.5	0	0	0	0.55	0	100	10000	0	
12	4.21484	15.4	12.782	4.98959	284.245	10.0259	11.631	-2.95291	118.464	-18.9622	48.1504	7.70579	8.16958	2.71344	7.70579	0	618.3	590.113	-149.819	2.45415	-0.623064	0	5.5	0	0	0	0.55	0	100	10000	0	
12	4.21484	15.4	12.782	4.98959	284.245	10.0258	11.631	-2.95287	118.463	-18.9619	48.1499	7.70575	8.16954	2.71343	7.70575	0	618.294	590.108	-149.817	2.45413	-0.623054	0	5.5	0	0	0	0.55	0	100	10000	0	
11.9999	4.21484	15.4	12.782	4.98959	284.245	10.0258	11.6309	-2.95284	118.462	-18.9616	48.1493	7.70572	8.1695	2.71342	7.70572	0	618.288	590.102	-149.814	2.4541	-0.623044	0	5.5	0	0	0	0.55	0	100	10000	0	
11.9998	4.21484	15.4	12.782	4.98959	284.245	10.0258	11.6309	-2.9528	118.461	-18.9613	48.1488	7.70568	8.16946	2.7134	7.70568	0	618.282	590.097	-149.812	2.45408	-0.623034	0	5.5	0	0	0	0.55	0	100	10000	0	
11.9998	4.21484	15.4	12.782	4.98959	284.245	10.0257	11.6308	-2.95277	118.46	-18.961	48.1482	7.70564	8.16942	2.71339	7.70564	0	618.276	590.091	-149.809	2.45406	-0.623024	0	5.5	0	0	0	0.55	0	100	10000	0	
11.9997	4.21484	15.4	12.782	4.98959	284.245	10.0257	11.6308	-2.95274	118.459	-18.9607	48.1477	7.70561	8.16938	2.71338	7.70561	0	618.27	590.086	-149.807	2.45404	-0.623014	0	5.5	0	0	0	0.55	0	100	10000	0	
11.9997	4.21484	15.4	12.782	4.98959	284.245	10.0257	11.6307	-2.95271	118.458	-18.9604	48.1472	7.70557	8.16934	2.71336	7.70557	0	618.264	590.081	-149.805	2.45401	-0.623004	0	5.5	0	0	0	0.55	0	100	10000	0	
11.9996	4.21484	15.4	12.782	4.98959	284.245	10.0257	11.6307	-2.95267	118.457	-18.9601	48.1466	7.70553	8.1693	2.71335	7.70553	0	618.258	590.075	-149.802	2.45399	-0.622994	0	5.5	0	0	0	0.55	0	100	10000	0	
11.9995	4.21484	15.4	12.782	4.98959	284.245	10.0256	11.6306	-2.95264	118.456	-18.9598	48.1461	7.70549	8.16926	2.71334	7.70549	0	618.252	590.07	-149.8	2.45397	-0.622984	0	5.5	0	0	0	0.55	0	100	10000	0	
11.9995	4.21484	15.4	12.782	4.98959	284.245	10.0256	11.6306	-2.95261	118.455	-18.9595	48.1456	7.70546	8.16922	2.71332	7.70546	0	618.247	590.064	-149.798	2.45395	-0.622974	0	5.5	0	0	0	0.55	0	100	10000	0	
11.9994	4.21484	15.4	12.782	4.98959	284.244	10.0256	11.6305	-2.95258	118.454	-18.9592	48.145	7.70542	8.16918	2.71331	7.70542	0	618.241	590.059	-149.795	2.45392	-0.622965	0	5.5	0	0	0	0.55	0	100	10000	0	
11.9994	4.21484	15.4	12.782	4.98959	284.244	10.0256	11.6304	-2.95254	118.452	-18.9589	48.1444	7.70537	8.16914	2.7133	7.70537	0	618.233	590.052	-149.792	2.4539	-0.622953	0	5.5	0	0	0	0.55	0	100	10000	0	
11.9993	4.21484	15.4	12.782	4.98959	284.244	10.0256	11.6304	-2.9525	118.451	-18.9585	48.1437	7.70533	8.16909	2.71328	7.70533	0	618.226	590.046	-149.789	2.45387	-0.622941	0	5.5	0	0	0	0.55	0	100	10000	0	
11.9992	4.21484	15.4	12.782	4.98959	284.244	10.0256	11.6303	-2.95247	118.45	-18.9583	48.1433	7.7053	8.16906	2.71327	7.7053	0	618.221	590.041	-149.788	2.45385	-0.622934	0	5.5	0	0	0	0.55	0	100	10000	0	
11.9992	4.21484	15.4	12.782	4.98959	284.244	10.0256	11.6303	-2.95245	118.449	-18.9581	48.1429	7.70527	8.16903	2.71326	7.70527	0	618.217	590.037	-149.786	2.45383	-0.622926	0	5.5	0	0	0	0.55	0	100	10000	0	
